id1	id2	weight
Zm00001d015865	Zm00001d038378	0.999171156284519
Zm00001d045381	Zm00001d038594	1
Zm00001d028084	Zm00001d015692	1
Zm00001d036233	Zm00001d019605	0.998342999550943
Zm00001d049083	Zm00001d036400	0.999171156284519
Zm00001d041707	Zm00001d011017	0.999171156284519
Zm00001d025776	Zm00001d002925	1
Zm00001d043309	Zm00001d019605	0.999171156284519
Zm00001d045927	Zm00001d032162	1
ZeamMp176	Zm00001d039873	1
Zm00001d046593	Zm00001d042930	0.999171156284519
Zm00001d037448	Zm00001d002936	1
Zm00001d028568	Zm00001d039560	0.999171156284519
Zm00001d050116	Zm00001d045028	0.999171156284519
Zm00001d045911	Zm00001d034368	1
Zm00001d026354	Zm00001d000279	0.999171156284519
Zm00001d047813	Zm00001d048081	1
Zm00001d052248	Zm00001d026030	1
Zm00001d052126	Zm00001d014112	0.999171156284519
Zm00001d047755	Zm00001d033746	1
Zm00001d048850	Zm00001d031205	1
Zm00001d006871	Zm00001d010719	0.998342999550943
Zm00001d029571	Zm00001d042158	0.999171156284519
Zm00001d053371	Zm00001d019605	1
Zm00001d022168	Zm00001d034429	0.861350535541493
Zm00001d007065	Zm00001d052101	1
Zm00001d006055	Zm00001d042478	1
Zm00001d042118	Zm00001d027760	0.998342999550943
Zm00001d032859	Zm00001d008388	1
Zm00001d015226	Zm00001d000270	0.999171156284519
Zm00001d018151	Zm00001d015460	1
Zm00001d024830	Zm00001d051039	0.993388453916062
Zm00001d020444	Zm00001d005348	0.999171156284519
Zm00001d024430	Zm00001d021123	1
Zm00001d014201	Zm00001d013442	1
Zm00001d017885	Zm00001d019605	0.993388453916062
Zm00001d016992	Zm00001d043834	1
Zm00001d052062	Zm00001d037886	1
Zm00001d046305	Zm00001d048611	1
Zm00001d005856	Zm00001d039330	1
Zm00001d008846	Zm00001d031569	1
Zm00001d010620	Zm00001d039908	0.997515529229871
Zm00001d050089	Zm00001d003278	0.998342999550943
Zm00001d025323	Zm00001d048258	1
Zm00001d020910	Zm00001d012757	1
Zm00001d035320	Zm00001d006329	1
ZemaCp015	Zm00001d052225	1
Zm00001d028749	Zm00001d051286	1
Zm00001d050961	Zm00001d053786	1
Zm00001d016410	Zm00001d043217	1
Zm00001d053863	Zm00001d013757	1
Zm00001d005998	Zm00001d019481	1
Zm00001d022176	Zm00001d017146	0.946744171863783
Zm00001d015151	Zm00001d047699	1
Zm00001d048272	Zm00001d036054	1
Zm00001d005090	Zm00001d022307	1
Zm00001d044692	Zm00001d010631	0.997515529229871
Zm00001d012823	Zm00001d048611	0.997515529229871
Zm00001d004009	Zm00001d020954	0.992565090139003
Zm00001d050051	Zm00001d032939	0.995862645549995
Zm00001d008679	Zm00001d021626	0.998342999550943
Zm00001d041884	Zm00001d045024	0.990920409338924
Zm00001d006176	Zm00001d016305	1
Zm00001d021719	Zm00001d009695	0.996688744752374
Zm00001d006055	Zm00001d009000	1
Zm00001d041702	Zm00001d045448	0.998342999550943
Zm00001d012061	Zm00001d029627	1
Zm00001d029889	Zm00001d019191	1
Zm00001d041430	Zm00001d000279	1
Zm00001d042965	Zm00001d023327	1
Zm00001d021719	Zm00001d031132	0.995862645549995
Zm00001d038587	Zm00001d023301	0.999171156284519
Zm00001d039886	Zm00001d046372	1
Zm00001d049399	ZeamMp041	1
Zm00001d020643	Zm00001d019688	1
Zm00001d051465	Zm00001d000279	1
Zm00001d038824	Zm00001d012042	1
Zm00001d045359	Zm00001d010222	1
Zm00001d046492	ZemaCp030	1
Zm00001d008282	Zm00001d037463	0.999171156284519
Zm00001d017470	Zm00001d031937	1
Zm00001d032989	Zm00001d008360	1
Zm00001d014025	Zm00001d047651	0.998342999550943
Zm00001d013420	Zm00001d006871	1
Zm00001d044463	Zm00001d008520	1
Zm00001d010578	Zm00001d006907	1
Zm00001d002257	Zm00001d051929	1
Zm00001d045359	Zm00001d005248	1
Zm00001d044696	Zm00001d045448	1
Zm00001d014811	Zm00001d000270	1
Zm00001d028728	Zm00001d014518	1
Zm00001d046519	Zm00001d047506	1
Zm00001d019137	Zm00001d041246	0.999171156284519
Zm00001d034926	ZemaCp019	1
Zm00001d036978	Zm00001d033840	0.998342999550943
Zm00001d020219	Zm00001d052457	1
Zm00001d047272	Zm00001d015997	1
Zm00001d040555	Zm00001d013201	0.998342999550943
Zm00001d002538	Zm00001d020053	1
Zm00001d016588	Zm00001d023265	1
Zm00001d031127	Zm00001d029429	1
Zm00001d043452	Zm00001d018255	0.999171156284519
Zm00001d029758	Zm00001d038318	1
Zm00001d038171	Zm00001d011534	1
Zm00001d050920	Zm00001d014969	1
Zm00001d033004	Zm00001d039822	0.986002700304241
Zm00001d027359	ZeamMp026	1
Zm00001d004126	Zm00001d012260	1
Zm00001d031933	Zm00001d029422	0.999171156284519
Zm00001d042308	Zm00001d037700	0.995862645549995
Zm00001d008679	Zm00001d039772	1
Zm00001d022160	Zm00001d049171	1
Zm00001d037211	Zm00001d007889	0.998342999550943
Zm00001d044480	Zm00001d022111	1
Zm00001d022169	Zm00001d024804	1
Zm00001d042841	Zm00001d010824	1
Zm00001d023885	Zm00001d027458	1
Zm00001d040294	Zm00001d008390	0.993388453916062
Zm00001d014030	Zm00001d047117	1
Zm00001d048877	Zm00001d033554	1
Zm00001d039066	Zm00001d020152	1
Zm00001d051033	Zm00001d038367	1
Zm00001d029417	Zm00001d029555	1
Zm00001d034218	Zm00001d038776	1
Zm00001d025617	Zm00001d013156	0.999171156284519
Zm00001d000005	Zm00001d045724	1
Zm00001d051842	Zm00001d014957	1
Zm00001d035440	Zm00001d018523	0.999171156284519
Zm00001d025830	Zm00001d009161	1
Zm00001d021452	Zm00001d028173	0.999171156284519
Zm00001d038988	Zm00001d031856	1
Zm00001d011717	Zm00001d047707	0.999171156284519
Zm00001d002052	Zm00001d018230	0.999171156284519
Zm00001d029041	Zm00001d052701	1
Zm00001d036136	Zm00001d052416	1
Zm00001d010315	Zm00001d044287	0.999171156284519
Zm00001d030618	Zm00001d030748	1
Zm00001d034665	Zm00001d012934	1
Zm00001d043272	Zm00001d040029	1
Zm00001d016606	Zm00001d018134	1
Zm00001d023797	ZeamMp050	1
Zm00001d008993	Zm00001d052321	0.997515529229871
ZemaCp013	Zm00001d036454	1
Zm00001d036371	Zm00001d002714	0.999171156284519
Zm00001d015348	Zm00001d040619	1
Zm00001d001928	Zm00001d038583	1
Zm00001d028360	Zm00001d000004	1
Zm00001d000153	Zm00001d003493	1
Zm00001d027333	Zm00001d043418	0.999171156284519
Zm00001d034371	Zm00001d045139	1
Zm00001d033800	Zm00001d034761	0.998342999550943
Zm00001d031127	Zm00001d052416	1
Zm00001d043309	Zm00001d008620	0.992565090139003
Zm00001d036233	Zm00001d019191	1
Zm00001d043159	Zm00001d003544	0.999171156284519
Zm00001d044527	Zm00001d016070	1
Zm00001d053808	Zm00001d019629	0.999171156284519
Zm00001d048415	Zm00001d050534	1
Zm00001d045581	Zm00001d006296	0.999171156284519
Zm00001d007065	Zm00001d009859	1
Zm00001d011986	Zm00001d053368	1
Zm00001d053735	Zm00001d016695	0.996688744752374
Zm00001d020939	Zm00001d002639	1
Zm00001d023218	Zm00001d038709	0.999171156284519
Zm00001d053369	Zm00001d048849	0.996688744752374
Zm00001d052632	Zm00001d052525	1
Zm00001d044573	Zm00001d031611	0.998342999550943
Zm00001d049499	Zm00001d006115	0.999171156284519
Zm00001d008993	Zm00001d020511	1
Zm00001d015573	Zm00001d036829	1
Zm00001d004546	Zm00001d003242	0.998342999550943
Zm00001d002978	Zm00001d017793	1
Zm00001d023429	Zm00001d034730	1
Zm00001d006693	Zm00001d037613	0.999171156284519
Zm00001d011227	Zm00001d049933	1
Zm00001d021225	Zm00001d039991	1
Zm00001d030666	Zm00001d008422	0.991742408801835
Zm00001d014271	Zm00001d052768	0.999171156284519
Zm00001d016358	Zm00001d014876	1
Zm00001d049873	Zm00001d037159	1
Zm00001d018489	Zm00001d048324	1
Zm00001d033718	Zm00001d022200	1
Zm00001d038547	ZemaCp035	1
Zm00001d043843	Zm00001d047204	1
Zm00001d039439	Zm00001d000279	0.999171156284519
Zm00001d003947	Zm00001d016496	1
Zm00001d034497	Zm00001d048896	1
Zm00001d046120	Zm00001d010235	1
Zm00001d009417	Zm00001d006409	1
Zm00001d019423	Zm00001d001798	1
Zm00001d006693	Zm00001d045174	1
Zm00001d013573	Zm00001d012301	0.995862645549995
Zm00001d053308	Zm00001d042718	0.999171156284519
Zm00001d045887	Zm00001d028443	0.999171156284519
Zm00001d048870	Zm00001d034345	1
Zm00001d016311	Zm00001d002456	0.992565090139003
Zm00001d008725	Zm00001d009000	1
Zm00001d024088	Zm00001d018668	1
Zm00001d003162	Zm00001d007032	1
Zm00001d016716	Zm00001d008788	1
Zm00001d021395	Zm00001d004700	0.995037231054749
Zm00001d004868	Zm00001d017890	1
Zm00001d032991	Zm00001d042084	1
Zm00001d006704	Zm00001d025398	1
Zm00001d021641	Zm00001d025617	1
Zm00001d034717	Zm00001d037988	0.999171156284519
Zm00001d040234	Zm00001d046930	0.999171156284519
Zm00001d036136	Zm00001d009312	1
Zm00001d032361	Zm00001d037902	0.999171156284519
Zm00001d034505	Zm00001d037277	1
Zm00001d044961	Zm00001d035628	0.999171156284519
Zm00001d027922	Zm00001d053674	1
Zm00001d007886	Zm00001d018557	1
Zm00001d004091	Zm00001d033301	0.851409255360778
Zm00001d010927	Zm00001d013758	0.995862645549995
Zm00001d009745	Zm00001d002823	0.999171156284519
Zm00001d040127	Zm00001d052473	1
Zm00001d049548	Zm00001d017286	1
Zm00001d040186	Zm00001d038508	1
Zm00001d019664	Zm00001d022134	0.999171156284519
Zm00001d003312	Zm00001d042500	0.997515529229871
Zm00001d043696	Zm00001d042453	1
Zm00001d046583	Zm00001d009449	1
Zm00001d017403	Zm00001d018432	1
Zm00001d039012	Zm00001d021018	1
Zm00001d004933	ZemaCp022	1
Zm00001d012295	Zm00001d051898	0.999171156284519
Zm00001d042287	ZemaCp044	0.999171156284519
Zm00001d029126	Zm00001d019605	1
Zm00001d012404	Zm00001d039395	1
Zm00001d046913	Zm00001d016401	0.997515529229871
Zm00001d040154	Zm00001d019605	0.999171156284519
Zm00001d013554	Zm00001d036480	1
Zm00001d052312	Zm00001d037984	1
Zm00001d027446	Zm00001d033596	1
Zm00001d046683	Zm00001d049269	1
Zm00001d016410	Zm00001d010576	1
Zm00001d043218	Zm00001d027760	1
Zm00001d042264	Zm00001d027455	1
Zm00001d021086	Zm00001d027922	1
Zm00001d028749	Zm00001d012992	1
Zm00001d048338	Zm00001d016549	1
Zm00001d044696	Zm00001d028915	0.991742408801835
Zm00001d042193	Zm00001d024523	1
Zm00001d016606	Zm00001d044923	0.998342999550943
Zm00001d042880	Zm00001d015569	1
Zm00001d024373	Zm00001d004624	1
Zm00001d033378	Zm00001d042308	1
ZeamMp176	Zm00001d043183	1
Zm00001d005765	Zm00001d030373	1
Zm00001d030614	Zm00001d034790	0.998342999550943
Zm00001d005984	Zm00001d035288	1
Zm00001d045394	Zm00001d036006	1
Zm00001d023578	Zm00001d032209	1
Zm00001d035751	Zm00001d034414	1
Zm00001d032859	Zm00001d044287	0.999171156284519
Zm00001d045610	Zm00001d050043	1
Zm00001d024088	Zm00001d038954	0.998342999550943
Zm00001d006704	Zm00001d026254	1
Zm00001d038404	Zm00001d004734	1
Zm00001d039400	Zm00001d004052	1
Zm00001d043137	Zm00001d048115	1
Zm00001d019542	Zm00001d030373	0.988458496546397
Zm00001d007442	Zm00001d022630	1
Zm00001d031832	Zm00001d026254	1
Zm00001d051842	Zm00001d043854	1
Zm00001d037436	Zm00001d020687	1
Zm00001d022041	Zm00001d023677	1
Zm00001d053895	Zm00001d047536	0.984368893387065
Zm00001d021534	Zm00001d045051	0.986002700304241
Zm00001d028728	Zm00001d018659	1
Zm00001d026669	Zm00001d006835	1
ZeamMp176	Zm00001d006448	1
Zm00001d048204	Zm00001d045268	1
Zm00001d033654	Zm00001d010638	1
Zm00001d021372	Zm00001d037886	1
Zm00001d051033	Zm00001d024300	1
Zm00001d033210	Zm00001d036131	0.995037231054749
Zm00001d042841	Zm00001d017458	0.999171156284519
Zm00001d011081	Zm00001d028538	1
Zm00001d036233	Zm00001d042455	1
Zm00001d048524	Zm00001d023529	1
ZeamMp176	Zm00001d014112	0.999171156284519
Zm00001d004855	Zm00001d047187	0.999171156284519
Zm00001d018659	Zm00001d034000	1
Zm00001d030732	Zm00001d047823	0.998342999550943
Zm00001d043149	Zm00001d048515	1
Zm00001d017174	Zm00001d043205	1
Zm00001d036054	Zm00001d016070	1
Zm00001d012745	Zm00001d020950	1
Zm00001d026137	Zm00001d017456	1
Zm00001d029141	Zm00001d044287	1
Zm00001d036620	Zm00001d006470	0.999171156284519
Zm00001d017798	Zm00001d013367	1
ZemaCp015	Zm00001d030148	0.997515529229871
Zm00001d027302	Zm00001d038667	1
Zm00001d038225	Zm00001d007881	1
Zm00001d042965	Zm00001d028816	1
Zm00001d045315	Zm00001d026463	1
Zm00001d012921	Zm00001d037485	1
Zm00001d041290	Zm00001d011966	0.999171156284519
Zm00001d031430	Zm00001d041568	1
Zm00001d006176	Zm00001d030317	1
Zm00001d011355	Zm00001d042158	1
Zm00001d021934	Zm00001d043625	1
Zm00001d009171	Zm00001d008284	0.998342999550943
Zm00001d043950	ZemaCp042	1
Zm00001d016358	Zm00001d025300	1
Zm00001d012391	Zm00001d042966	0.998342999550943
Zm00001d004807	Zm00001d043682	0.999171156284519
ZemaCp157	Zm00001d036801	0.999171156284519
Zm00001d020939	Zm00001d035948	1
Zm00001d023333	Zm00001d046600	1
Zm00001d032570	Zm00001d028359	1
Zm00001d008599	Zm00001d021084	0.999171156284519
Zm00001d041758	Zm00001d027319	1
Zm00001d023578	Zm00001d047893	1
Zm00001d011570	Zm00001d026029	1
Zm00001d041415	Zm00001d048307	0.997515529229871
Zm00001d053863	Zm00001d003369	0.998342999550943
Zm00001d038579	Zm00001d007757	1
Zm00001d017187	Zm00001d033850	1
Zm00001d015375	Zm00001d004512	1
Zm00001d023333	Zm00001d017857	1
Zm00001d027523	Zm00001d039145	0.999171156284519
Zm00001d053808	Zm00001d026483	0.998342999550943
Zm00001d019495	Zm00001d048627	0.995037231054749
Zm00001d016063	Zm00001d017072	1
Zm00001d047373	Zm00001d011353	1
Zm00001d032810	Zm00001d043991	1
Zm00001d020543	Zm00001d037002	1
Zm00001d011197	Zm00001d044287	1
Zm00001d040515	Zm00001d014196	1
Zm00001d003648	Zm00001d018478	1
Zm00001d021829	Zm00001d036964	1
Zm00001d036152	Zm00001d027278	1
Zm00001d032112	Zm00001d036563	0.960980660057086
Zm00001d012074	Zm00001d027392	1
Zm00001d050850	Zm00001d032266	0.996688744752374
Zm00001d009840	Zm00001d006402	1
Zm00001d025413	Zm00001d037663	1
Zm00001d034011	Zm00001d028665	1
Zm00001d015865	Zm00001d025323	1
Zm00001d038851	Zm00001d051056	1
Zm00001d049379	Zm00001d006789	1
Zm00001d028728	Zm00001d038049	1
Zm00001d048765	Zm00001d044648	0.998342999550943
Zm00001d044478	Zm00001d013644	0.998342999550943
Zm00001d053675	Zm00001d047955	0.999171156284519
Zm00001d036054	Zm00001d011309	1
Zm00001d037601	Zm00001d038273	1
Zm00001d054034	Zm00001d038914	1
Zm00001d045590	Zm00001d050993	1
Zm00001d040195	Zm00001d021241	0.989278453775669
Zm00001d049076	Zm00001d025273	1
Zm00001d032989	Zm00001d014382	0.999171156284519
Zm00001d024625	Zm00001d051096	0.997515529229871
Zm00001d024830	Zm00001d036213	0.999171156284519
Zm00001d030618	Zm00001d002737	1
Zm00001d007698	Zm00001d034698	1
Zm00001d009424	Zm00001d025267	1
Zm00001d043662	Zm00001d048529	1
Zm00001d029041	Zm00001d038106	1
Zm00001d046941	Zm00001d037886	1
Zm00001d032695	Zm00001d032695	1
Zm00001d020004	Zm00001d037277	0.999171156284519
Zm00001d050375	Zm00001d039576	1
Zm00001d000417	Zm00001d038163	1
Zm00001d043070	Zm00001d047896	0.998342999550943
Zm00001d045617	Zm00001d033775	1
Zm00001d025208	Zm00001d041884	1
Zm00001d035130	Zm00001d038087	1
Zm00001d045511	Zm00001d031817	1
Zm00001d029848	Zm00001d053296	1
Zm00001d034497	Zm00001d039780	1
Zm00001d054043	Zm00001d012674	1
Zm00001d038851	ZeamMp113	1
Zm00001d041889	Zm00001d039154	1
Zm00001d044127	Zm00001d048718	0.999171156284519
Zm00001d018631	Zm00001d009990	1
Zm00001d029707	Zm00001d042725	0.989278453775669
Zm00001d018497	Zm00001d031132	1
Zm00001d012017	Zm00001d033375	1
Zm00001d003064	Zm00001d004700	1
Zm00001d021838	ZemaCp028	0.994212500699119
Zm00001d020230	Zm00001d012527	0.999171156284519
Zm00001d052364	Zm00001d014785	1
ZemaCp047	Zm00001d053923	1
Zm00001d042979	Zm00001d003084	0.999171156284519
Zm00001d020643	Zm00001d049234	0.999171156284519
Zm00001d006306	Zm00001d029044	1
Zm00001d039865	Zm00001d017810	1
Zm00001d043294	Zm00001d025118	1
Zm00001d016816	Zm00001d016845	0.999171156284519
Zm00001d033744	Zm00001d028064	1
Zm00001d003031	Zm00001d032370	1
Zm00001d012921	Zm00001d015865	0.997515529229871
Zm00001d025374	Zm00001d040515	0.997515529229871
Zm00001d013435	Zm00001d017850	0.999171156284519
Zm00001d010818	Zm00001d049668	0.997515529229871
Zm00001d021085	Zm00001d000314	1
Zm00001d039439	Zm00001d039043	1
Zm00001d053059	Zm00001d031168	0.997515529229871
Zm00001d008511	Zm00001d032422	1
ZeamMp176	Zm00001d020510	1
Zm00001d035139	Zm00001d028426	1
Zm00001d025065	Zm00001d019605	1
Zm00001d009883	Zm00001d024708	1
Zm00001d036593	Zm00001d000279	1
Zm00001d044495	Zm00001d017121	1
Zm00001d043578	Zm00001d052938	0.983553005416066
Zm00001d038999	Zm00001d024518	1
Zm00001d017702	Zm00001d011596	0.991742408801835
Zm00001d021423	Zm00001d048354	1
Zm00001d051898	Zm00001d035616	0.999171156284519
ZeamMp057	Zm00001d009480	0.996688744752374
Zm00001d021136	Zm00001d049790	1
Zm00001d024049	Zm00001d002155	1
Zm00001d050244	Zm00001d042256	1
ZemaCp057	Zm00001d004956	1
Zm00001d001789	Zm00001d040567	1
Zm00001d048667	Zm00001d020450	0.999171156284519
Zm00001d053308	Zm00001d023779	1
Zm00001d034926	Zm00001d006402	1
Zm00001d034834	Zm00001d026144	1
Zm00001d019314	Zm00001d034644	1
Zm00001d026691	Zm00001d042525	1
Zm00001d053575	Zm00001d035367	0.998342999550943
Zm00001d034207	Zm00001d035317	0.995862645549995
Zm00001d042512	Zm00001d001933	1
Zm00001d007441	Zm00001d013420	0.98763921893352
Zm00001d027743	Zm00001d035053	1
Zm00001d007900	Zm00001d031611	0.996688744752374
Zm00001d008600	Zm00001d027748	1
Zm00001d034588	Zm00001d043108	1
Zm00001d037836	Zm00001d006181	1
Zm00001d047077	Zm00001d012428	1
Zm00001d016469	Zm00001d004125	1
Zm00001d025681	Zm00001d010804	1
Zm00001d041784	Zm00001d045501	1
Zm00001d003267	Zm00001d012108	0.999171156284519
Zm00001d050850	Zm00001d015997	0.998342999550943
Zm00001d048235	Zm00001d047498	0.998342999550943
Zm00001d012061	Zm00001d016615	1
Zm00001d052804	ZemaCp032	1
Zm00001d011081	Zm00001d021018	0.999171156284519
Zm00001d016382	Zm00001d021430	1
Zm00001d006916	Zm00001d017955	0.999171156284519
Zm00001d039456	Zm00001d027231	1
Zm00001d049856	Zm00001d042590	1
Zm00001d038266	Zm00001d030328	0.981109396723237
Zm00001d043454	Zm00001d034057	1
Zm00001d042111	Zm00001d011504	0.979483698012293
Zm00001d030666	Zm00001d040028	0.963374134936033
Zm00001d009014	Zm00001d012846	0.999171156284519
Zm00001d026669	Zm00001d034254	0.996688744752374
Zm00001d024723	Zm00001d011692	1
Zm00001d052533	Zm00001d036213	1
Zm00001d004591	Zm00001d026254	0.997515529229871
Zm00001d034670	Zm00001d029036	1
Zm00001d042979	Zm00001d015568	1
Zm00001d039851	Zm00001d035698	0.999171156284519
Zm00001d044667	Zm00001d014594	1
Zm00001d033383	Zm00001d005856	0.995037231054749
Zm00001d023218	Zm00001d036001	1
Zm00001d034665	Zm00001d041603	0.998342999550943
Zm00001d023479	Zm00001d047104	1
Zm00001d014852	Zm00001d047533	1
Zm00001d034586	Zm00001d003081	1
Zm00001d024275	Zm00001d036136	1
Zm00001d042795	Zm00001d039037	0.991742408801835
Zm00001d019087	Zm00001d012103	1
Zm00001d034371	Zm00001d010190	0.995037231054749
Zm00001d014244	Zm00001d044615	0.996688744752374
Zm00001d025689	Zm00001d025763	0.993388453916062
Zm00001d047563	Zm00001d040893	1
Zm00001d011246	Zm00001d042930	0.868522438787433
Zm00001d011668	Zm00001d013785	1
Zm00001d021641	Zm00001d012379	0.999171156284519
Zm00001d021642	Zm00001d052622	0.995862645549995
Zm00001d037836	Zm00001d027339	1
Zm00001d042910	ZemaCp011	1
Zm00001d044495	Zm00001d046352	1
Zm00001d031318	Zm00001d038327	0.993388453916062
Zm00001d042519	Zm00001d006430	1
Zm00001d053819	Zm00001d011051	0.98763921893352
Zm00001d029868	Zm00001d050191	1
Zm00001d042880	Zm00001d046700	0.999171156284519
Zm00001d014994	Zm00001d003127	0.997515529229871
Zm00001d011981	Zm00001d010614	1
Zm00001d024528	Zm00001d012080	1
Zm00001d014526	Zm00001d038380	0.999171156284519
Zm00001d036195	Zm00001d034254	0.993388453916062
Zm00001d004812	Zm00001d019605	0.998342999550943
Zm00001d032652	Zm00001d010216	1
Zm00001d003618	Zm00001d035178	1
Zm00001d011086	Zm00001d036481	0.997515529229871
Zm00001d011642	Zm00001d020592	0.999171156284519
ZemaCp157	Zm00001d026477	0.998342999550943
Zm00001d042997	Zm00001d004785	1
Zm00001d008930	Zm00001d006760	1
Zm00001d042880	Zm00001d026223	0.994212500699119
Zm00001d041064	Zm00001d014732	1
Zm00001d017692	Zm00001d037603	1
Zm00001d018016	Zm00001d052903	0.996688744752374
ZemaCp015	Zm00001d010590	1
Zm00001d020643	Zm00001d039879	0.999171156284519
Zm00001d002418	ZemaCp083	1
Zm00001d038301	Zm00001d023506	1
Zm00001d049379	Zm00001d048256	1
Zm00001d052072	Zm00001d018478	1
ZemaCp047	Zm00001d029378	0.999171156284519
Zm00001d049556	Zm00001d017026	1
Zm00001d012935	Zm00001d038745	1
Zm00001d037234	Zm00001d020361	1
Zm00001d042512	Zm00001d036356	1
Zm00001d006769	Zm00001d014488	0.986002700304241
Zm00001d042380	Zm00001d015744	0.999171156284519
Zm00001d046449	Zm00001d045385	0.986002700304241
Zm00001d038359	Zm00001d041246	0.998342999550943
Zm00001d046579	Zm00001d013148	0.98763921893352
Zm00001d046569	Zm00001d018977	1
Zm00001d047559	Zm00001d022307	0.999171156284519
Zm00001d010907	Zm00001d033002	1
ZemaCp013	Zm00001d018925	0.996688744752374
Zm00001d004810	Zm00001d032231	0.998342999550943
Zm00001d043328	Zm00001d012837	1
Zm00001d042686	Zm00001d037926	0.949102188508999
Zm00001d013105	ZeamMp030	0.978671859104779
Zm00001d039854	Zm00001d052198	1
Zm00001d028994	Zm00001d034847	0.999171156284519
Zm00001d043183	Zm00001d007048	1
Zm00001d018544	Zm00001d015714	0.998342999550943
Zm00001d032991	Zm00001d028205	0.999171156284519
Zm00001d012391	Zm00001d006046	0.983553005416066
Zm00001d034011	Zm00001d038776	0.998342999550943
Zm00001d020799	Zm00001d050915	1
Zm00001d014898	Zm00001d029343	1
Zm00001d024430	Zm00001d020219	0.996688744752374
Zm00001d005105	Zm00001d010236	0.998342999550943
Zm00001d030005	Zm00001d033187	0.999171156284519
Zm00001d052472	Zm00001d029758	1
Zm00001d034670	Zm00001d047117	1
Zm00001d037234	Zm00001d034164	0.998342999550943
Zm00001d006871	Zm00001d018413	1
Zm00001d052336	Zm00001d031677	0.999171156284519
Zm00001d022115	Zm00001d051658	1
Zm00001d021973	Zm00001d008911	1
Zm00001d026218	Zm00001d034218	0.999171156284519
Zm00001d050304	Zm00001d027469	0.999171156284519
Zm00001d051033	Zm00001d002103	1
Zm00001d026691	Zm00001d043382	0.997515529229871
Zm00001d030110	Zm00001d053228	1
Zm00001d045516	Zm00001d044664	1
Zm00001d011492	Zm00001d016825	1
Zm00001d029047	Zm00001d032597	1
Zm00001d018145	ZemaCp028	0.999171156284519
Zm00001d035047	Zm00001d053228	1
Zm00001d035859	Zm00001d028709	0.998342999550943
Zm00001d053313	Zm00001d027468	1
Zm00001d011604	Zm00001d018282	0.999171156284519
Zm00001d053753	Zm00001d018796	1
Zm00001d007031	Zm00001d049305	0.998342999550943
Zm00001d028749	Zm00001d044593	0.999171156284519
Zm00001d034553	Zm00001d032162	1
Zm00001d041497	ZeamMp024	0.999171156284519
Zm00001d026588	Zm00001d038071	0.969785919232593
Zm00001d023587	Zm00001d050100	1
Zm00001d031430	Zm00001d046767	1
Zm00001d006010	Zm00001d014366	0.998342999550943
Zm00001d008993	Zm00001d017837	1
Zm00001d011595	Zm00001d020296	1
Zm00001d044694	Zm00001d031655	1
Zm00001d014900	Zm00001d006930	1
Zm00001d033397	Zm00001d018370	0.998342999550943
Zm00001d007945	Zm00001d027855	0.999171156284519
Zm00001d037484	Zm00001d013729	1
Zm00001d042287	Zm00001d012407	1
Zm00001d029684	Zm00001d003502	1
Zm00001d032283	Zm00001d044266	0.999171156284519
Zm00001d053289	Zm00001d005858	1
Zm00001d024373	Zm00001d011392	1
Zm00001d052468	Zm00001d012741	0.997515529229871
Zm00001d014811	Zm00001d008602	1
ZemaCp047	Zm00001d028966	1
Zm00001d002082	Zm00001d031229	0.999171156284519
Zm00001d027807	Zm00001d027883	1
Zm00001d035093	Zm00001d041070	1
ZeamMp157	ZeamMp176	1
Zm00001d045314	Zm00001d037346	1
Zm00001d006389	Zm00001d026532	1
Zm00001d014037	Zm00001d002325	1
Zm00001d044551	Zm00001d013265	1
Zm00001d028177	Zm00001d002339	0.999171156284519
Zm00001d010530	Zm00001d006064	1
Zm00001d018890	Zm00001d010402	0.999171156284519
Zm00001d038266	Zm00001d014249	1
Zm00001d024764	Zm00001d022546	1
ZemaCp013	Zm00001d013325	0.998342999550943
Zm00001d040475	Zm00001d030083	1
Zm00001d053066	Zm00001d025401	1
Zm00001d047563	Zm00001d032760	0.998342999550943
Zm00001d047755	Zm00001d019670	0.995862645549995
Zm00001d035698	Zm00001d025352	0.998342999550943
Zm00001d042965	Zm00001d017959	1
Zm00001d030126	ZemaCp028	1
Zm00001d003813	Zm00001d000384	1
Zm00001d019664	Zm00001d038885	1
Zm00001d012984	Zm00001d019262	0.999171156284519
Zm00001d043131	Zm00001d001933	1
Zm00001d039267	Zm00001d030317	0.999171156284519
Zm00001d026559	Zm00001d010244	0.997515529229871
Zm00001d034935	Zm00001d019605	0.992565090139003
Zm00001d014037	Zm00001d025421	1
Zm00001d028303	Zm00001d005347	1
Zm00001d008379	Zm00001d053800	1
Zm00001d047020	Zm00001d017508	1
Zm00001d023797	Zm00001d036929	1
Zm00001d035470	Zm00001d028542	1
Zm00001d038156	Zm00001d040360	1
Zm00001d019547	Zm00001d047296	1
Zm00001d050884	Zm00001d040294	1
Zm00001d014912	Zm00001d004052	0.999171156284519
Zm00001d044495	Zm00001d009071	0.995862645549995
Zm00001d043019	Zm00001d010919	1
Zm00001d017885	Zm00001d007154	1
Zm00001d033325	Zm00001d045352	1
Zm00001d034433	Zm00001d022306	0.998342999550943
Zm00001d013554	Zm00001d023706	1
Zm00001d009088	Zm00001d003655	0.995037231054749
Zm00001d042357	Zm00001d001883	1
Zm00001d012846	Zm00001d047273	0.999171156284519
Zm00001d026532	Zm00001d032734	1
