Gene	Co-expression	Co-translation	Interactome
Zm00001d035515	0	0	0
Zm00001d027671	0	0	0
Zm00001d051915	0	0	0
Zm00001d039528	0	0	0
Zm00001d051741	1	0	0
Zm00001d003209	0	0	0
Zm00001d002358	0	0	0
Zm00001d017423	0	0	0
Zm00001d022603	1	0	0
Zm00001d032704	0	0	0
Zm00001d027368	1	0	0
Zm00001d034689	0	0	0
Zm00001d053065	1	0	0
Zm00001d002006	0	0	0
Zm00001d030163	0	0	0
Zm00001d009800	0	0	0
Zm00001d043680	0	0	0
Zm00001d039901	0	0	0
Zm00001d022451	0	0	0
Zm00001d047679	0	0	0
Zm00001d044225	0	0	0
Zm00001d005349	0	0	0
Zm00001d009122	0	0	0
Zm00001d022166	0	0	0
Zm00001d004400	0	0	0
Zm00001d038998	0	0	0
Zm00001d016708	0	0	0
Zm00001d041063	0	0	0
Zm00001d029200	0	0	0
Zm00001d017951	0	0	0
Zm00001d040606	0	0	0
Zm00001d034932	0	0	0
Zm00001d037979	1	0	0
Zm00001d010842	0	0	0
Zm00001d053965	0	0	0
Zm00001d026206	1	0	0
Zm00001d034617	0	0	0
Zm00001d048159	0	0	0
Zm00001d009233	0	0	0
Zm00001d039729	0	0	0
Zm00001d027439	0	0	0
Zm00001d021902	1	0	0
Zm00001d004644	0	0	0
Zm00001d016977	0	0	0
Zm00001d019890	1	0	0
Zm00001d024203	0	0	0
Zm00001d018388	0	0	0
Zm00001d029359	0	0	0
Zm00001d022057	0	0	0
Zm00001d010884	1	0	0
Zm00001d042479	0	0	0
Zm00001d027403	0	0	0
Zm00001d018214	0	0	0
Zm00001d012900	0	0	0
Zm00001d023796	0	0	0
Zm00001d043868	0	0	0
Zm00001d012463	0	0	0
Zm00001d035055	0	0	0
Zm00001d017418	0	0	0
Zm00001d032319	0	0	0
Zm00001d006408	1	0	0
Zm00001d025291	0	0	0
Zm00001d040142	1	0	0
Zm00001d004392	0	0	0
Zm00001d034365	0	0	0
Zm00001d011427	0	0	0
Zm00001d042731	0	0	0
Zm00001d005503	1	0	0
Zm00001d049929	0	0	0
Zm00001d020980	0	0	0
Zm00001d013208	0	0	0
Zm00001d034878	1	0	0
Zm00001d020618	0	0	0
Zm00001d017457	0	0	0
Zm00001d005193	0	0	0
Zm00001d042962	0	0	0
Zm00001d028096	0	0	0
Zm00001d026265	0	0	0
Zm00001d021310	0	0	0
Zm00001d001786	0	0	0
Zm00001d021946	0	0	0
Zm00001d053018	0	0	0
Zm00001d025857	0	0	0
Zm00001d008389	0	0	0
Zm00001d016535	0	0	0
Zm00001d007012	0	0	0
Zm00001d033594	0	0	0
Zm00001d017424	0	0	0
Zm00001d044388	0	0	0
Zm00001d007954	0	0	0
Zm00001d035649	0	0	0
Zm00001d034809	1	0	0
Zm00001d009780	0	0	0
Zm00001d048527	0	0	0
Zm00001d049193	1	0	0
Zm00001d047307	0	0	0
Zm00001d022179	0	0	0
Zm00001d028425	0	0	0
Zm00001d004070	0	0	0
Zm00001d018693	0	0	0
Zm00001d017324	0	0	0
Zm00001d040612	0	0	0
Zm00001d053698	0	0	0
Zm00001d036711	0	0	0
Zm00001d008870	0	0	0
Zm00001d007886	0	0	0
Zm00001d025713	0	0	0
Zm00001d005624	0	0	0
Zm00001d038704	0	0	0
Zm00001d016702	0	0	0
Zm00001d045606	0	0	0
Zm00001d025651	0	0	0
Zm00001d019100	0	0	0
Zm00001d003618	0	0	0
Zm00001d015148	0	0	0
Zm00001d005470	0	0	0
Zm00001d045558	0	0	0
Zm00001d049140	0	0	0
Zm00001d030131	0	0	0
Zm00001d052952	1	0	0
Zm00001d032464	0	0	0
Zm00001d016723	0	0	0
Zm00001d043025	0	0	0
Zm00001d003861	0	0	0
Zm00001d029198	0	0	0
Zm00001d052445	0	0	0
Zm00001d008871	1	0	0
Zm00001d009811	0	0	0
Zm00001d044516	0	0	0
Zm00001d041773	0	0	0
Zm00001d038578	0	0	0
Zm00001d007934	0	0	0
Zm00001d049510	0	0	0
Zm00001d045361	0	0	0
Zm00001d026610	0	0	0
Zm00001d026263	0	0	0
Zm00001d039076	0	0	0
Zm00001d043045	0	0	0
Zm00001d052457	0	0	0
Zm00001d043914	0	0	0
Zm00001d045667	0	0	0
Zm00001d013116	0	0	0
Zm00001d006717	0	0	0
Zm00001d053867	0	0	0
Zm00001d014617	0	0	0
Zm00001d034745	0	0	0
Zm00001d008875	1	0	0
Zm00001d044689	1	0	0
Zm00001d022611	0	0	0
Zm00001d010189	0	0	0
Zm00001d030624	0	0	0
Zm00001d033082	0	0	0
Zm00001d022092	0	0	0
Zm00001d035752	0	0	0
Zm00001d028665	0	0	0
Zm00001d015014	0	0	0
Zm00001d036902	0	0	0
Zm00001d027700	0	0	0
Zm00001d015100	0	0	0
Zm00001d008354	1	0	0
Zm00001d049954	0	0	0
Zm00001d039910	0	0	0
Zm00001d024718	0	0	0
Zm00001d041595	0	0	0
Zm00001d048604	0	0	0
Zm00001d054078	0	0	0
Zm00001d053367	1	0	0
Zm00001d011467	0	0	0
Zm00001d006860	0	0	0
Zm00001d012197	0	0	0
Zm00001d037967	1	0	0
Zm00001d018541	0	0	0
Zm00001d044213	0	0	0
Zm00001d045975	0	0	0
Zm00001d007789	0	0	0
Zm00001d035039	0	0	0
Zm00001d019325	1	0	0
Zm00001d042063	0	0	0
Zm00001d012660	0	0	0
Zm00001d000183	0	0	0
Zm00001d002951	0	0	0
Zm00001d029664	0	0	0
Zm00001d048363	0	0	0
Zm00001d006903	0	0	0
Zm00001d024324	0	0	0
Zm00001d036543	0	0	0
Zm00001d027886	0	0	0
Zm00001d012973	0	0	0
Zm00001d054008	0	0	0
Zm00001d046073	0	0	0
Zm00001d018401	0	0	0
Zm00001d024093	1	0	0
Zm00001d012684	0	0	0
Zm00001d004025	0	0	0
Zm00001d034480	1	0	0
Zm00001d006596	0	0	0
Zm00001d042183	0	0	0
Zm00001d032663	1	0	0
Zm00001d033861	0	0	0
Zm00001d038747	0	0	0
Zm00001d018495	0	0	0
Zm00001d019459	1	0	0
Zm00001d036079	0	0	0
Zm00001d049136	0	0	0
Zm00001d012086	0	0	0
Zm00001d009023	0	0	0
Zm00001d034183	0	0	0
Zm00001d042274	0	0	0
Zm00001d005118	0	0	0
Zm00001d007951	0	0	0
Zm00001d029557	0	0	0
Zm00001d052689	0	0	0
Zm00001d051798	0	0	0
Zm00001d024965	0	0	0
Zm00001d043729	0	0	0
Zm00001d053963	0	0	0
Zm00001d004414	1	0	0
Zm00001d027369	0	0	0
Zm00001d010675	0	0	0
Zm00001d043652	0	0	0
Zm00001d014472	1	0	0
Zm00001d043371	0	0	0
Zm00001d029707	0	0	0
Zm00001d028230	0	0	0
Zm00001d006951	0	0	0
Zm00001d033633	0	0	0
Zm00001d027648	0	0	0
Zm00001d050816	0	0	0
Zm00001d022200	0	0	0
Zm00001d033457	0	0	0
Zm00001d006797	0	0	0
Zm00001d045327	0	0	0
Zm00001d005958	0	0	0
Zm00001d034751	1	0	0
Zm00001d003512	0	0	0
Zm00001d028463	0	0	0
Zm00001d031101	0	0	0
Zm00001d004921	0	0	0
Zm00001d024306	0	0	0
Zm00001d028130	0	0	0
Zm00001d034031	0	0	0
Zm00001d016947	0	0	0
Zm00001d019643	0	0	0
Zm00001d001908	0	0	0
Zm00001d038576	0	0	0
Zm00001d021546	0	0	0
Zm00001d022049	0	0	0
Zm00001d049743	0	0	0
Zm00001d030009	0	0	0
Zm00001d042283	0	0	0
Zm00001d010343	0	0	0
Zm00001d037483	0	0	0
Zm00001d034346	0	0	0
Zm00001d012254	0	0	0
Zm00001d046759	0	0	0
Zm00001d001766	0	0	0
Zm00001d038739	0	0	0
Zm00001d009146	0	0	0
Zm00001d026287	0	0	0
Zm00001d048770	0	0	0
Zm00001d053887	0	0	0
Zm00001d028816	0	0	0
Zm00001d037712	0	0	0
Zm00001d009248	0	0	0
Zm00001d025794	0	0	0
Zm00001d033492	0	0	0
Zm00001d036835	0	0	0
Zm00001d036400	0	0	0
Zm00001d033494	0	0	0
Zm00001d052318	0	0	0
Zm00001d003203	0	0	0
Zm00001d051251	0	0	0
Zm00001d038329	0	0	0
Zm00001d031655	0	0	0
Zm00001d016824	0	0	0
Zm00001d002440	0	0	0
Zm00001d028620	0	0	0
Zm00001d031674	0	0	0
Zm00001d028002	0	0	0
Zm00001d039029	0	0	0
Zm00001d027330	0	0	0
Zm00001d044861	0	0	0
Zm00001d048954	0	0	0
Zm00001d040166	0	0	0
Zm00001d027383	0	0	0
Zm00001d017288	0	0	0
Zm00001d025888	0	0	0
Zm00001d026018	0	0	0
Zm00001d029409	1	0	0
Zm00001d008748	0	0	0
Zm00001d037783	0	0	0
Zm00001d050899	0	0	0
Zm00001d009147	0	0	0
Zm00001d003434	0	0	0
Zm00001d030028	0	0	0
Zm00001d044212	0	0	0
Zm00001d019473	0	0	0
Zm00001d004525	0	0	0
Zm00001d053397	0	0	0
Zm00001d035717	0	0	0
Zm00001d038121	0	0	0
Zm00001d013911	0	0	0
Zm00001d022510	0	0	0
Zm00001d029457	0	0	0
Zm00001d021646	0	0	0
Zm00001d025869	0	0	0
Zm00001d044479	0	0	0
Zm00001d044320	0	0	0
Zm00001d034062	0	0	0
Zm00001d021338	0	0	0
Zm00001d033726	0	0	0
Zm00001d048620	0	0	0
Zm00001d018742	0	0	0
Zm00001d014366	0	0	0
Zm00001d025901	0	0	0
Zm00001d046688	0	0	0
Zm00001d054076	0	0	0
Zm00001d038732	0	0	0
Zm00001d044828	0	0	0
Zm00001d012238	0	0	0
Zm00001d049694	0	0	0
Zm00001d011483	0	0	0
Zm00001d024624	0	0	0
Zm00001d030346	0	0	0
Zm00001d043879	0	0	0
Zm00001d036981	0	0	0
Zm00001d021329	0	0	0
Zm00001d051043	0	0	0
Zm00001d043935	0	0	0
Zm00001d023939	0	0	0
Zm00001d038101	0	0	0
Zm00001d040343	0	0	0
Zm00001d026685	0	0	0
Zm00001d049233	0	0	0
Zm00001d009932	0	0	0
Zm00001d046112	0	0	0
Zm00001d050666	0	0	0
Zm00001d032633	0	0	0
Zm00001d054069	0	0	0
Zm00001d042437	0	0	0
Zm00001d048099	0	0	0
Zm00001d029078	0	0	0
Zm00001d049020	0	0	0
Zm00001d051873	0	0	0
Zm00001d005306	0	0	0
Zm00001d047566	1	0	0
Zm00001d000099	1	0	0
Zm00001d027893	0	0	0
Zm00001d016131	0	0	0
Zm00001d016838	0	0	0
Zm00001d017113	0	0	0
Zm00001d021221	0	0	0
Zm00001d009571	0	0	0
Zm00001d023301	0	0	0
Zm00001d042936	0	0	0
Zm00001d004976	0	0	0
Zm00001d000428	0	0	0
Zm00001d047533	0	0	0
Zm00001d039541	0	0	0
Zm00001d031833	0	0	0
Zm00001d048308	1	0	0
Zm00001d021878	0	0	0
Zm00001d023277	0	0	0
Zm00001d043220	0	0	0
Zm00001d006552	0	0	0
Zm00001d016804	0	0	0
Zm00001d010519	0	0	0
Zm00001d024406	0	0	0
Zm00001d047794	0	0	0
Zm00001d043880	0	0	0
Zm00001d016855	0	0	0
Zm00001d008467	0	0	0
Zm00001d037939	0	0	0
Zm00001d037384	0	0	0
Zm00001d039768	0	0	0
Zm00001d031732	0	0	0
Zm00001d027880	0	0	0
Zm00001d045394	0	0	0
Zm00001d039276	0	0	0
Zm00001d024199	0	0	0
Zm00001d049165	0	0	0
Zm00001d047750	0	0	0
Zm00001d038917	0	0	0
Zm00001d044903	0	0	0
Zm00001d052472	0	0	0
Zm00001d053932	0	0	0
Zm00001d053124	0	0	0
Zm00001d035124	0	0	0
Zm00001d002099	0	0	0
Zm00001d022305	0	0	0
Zm00001d043291	0	0	0
Zm00001d041632	0	0	0
Zm00001d028332	0	0	0
Zm00001d003352	0	0	0
Zm00001d031802	0	0	0
Zm00001d037434	0	0	0
Zm00001d037775	0	0	0
Zm00001d048684	0	0	0
Zm00001d013223	0	0	0
Zm00001d028391	0	0	0
Zm00001d044276	0	0	0
Zm00001d037189	0	0	0
Zm00001d042712	0	0	0
Zm00001d004551	0	0	0
Zm00001d005972	0	0	0
Zm00001d051981	0	0	0
Zm00001d023477	0	0	0
Zm00001d051535	1	0	0
Zm00001d028687	0	0	0
Zm00001d042664	0	0	0
Zm00001d010732	0	0	0
Zm00001d041759	0	0	0
Zm00001d006541	0	0	0
Zm00001d013528	0	0	0
Zm00001d017568	0	0	0
Zm00001d003602	0	0	0
Zm00001d047747	0	0	0
Zm00001d015955	0	0	0
Zm00001d026653	0	0	0
Zm00001d001915	0	0	0
Zm00001d017399	0	0	0
Zm00001d049956	0	0	0
Zm00001d038808	0	0	0
Zm00001d031510	0	0	0
Zm00001d014533	0	0	0
Zm00001d050567	0	0	0
Zm00001d041136	0	0	0
Zm00001d040720	0	0	0
Zm00001d031570	0	0	0
Zm00001d044475	0	0	0
Zm00001d010719	0	0	0
Zm00001d018610	0	0	0
Zm00001d012991	0	0	0
Zm00001d023843	0	0	0
Zm00001d039513	0	0	0
Zm00001d021521	1	0	0
Zm00001d014141	0	0	0
Zm00001d034443	0	0	0
Zm00001d013908	0	0	0
Zm00001d049197	0	0	0
Zm00001d043519	0	0	0
Zm00001d047236	0	0	0
Zm00001d007638	1	0	0
Zm00001d042212	0	0	0
Zm00001d043228	1	0	0
Zm00001d030837	0	0	0
Zm00001d028038	0	0	0
Zm00001d038910	0	0	0
Zm00001d012755	0	0	0
Zm00001d011245	0	0	0
Zm00001d023542	0	0	0
Zm00001d052803	0	0	0
Zm00001d008601	0	0	0
Zm00001d027573	0	0	0
Zm00001d020036	0	0	0
Zm00001d013108	0	0	0
Zm00001d029391	0	0	0
Zm00001d017859	0	0	0
Zm00001d021557	0	0	0
Zm00001d038755	0	0	0
Zm00001d052353	0	0	0
Zm00001d042862	0	0	0
Zm00001d008458	0	0	0
Zm00001d043854	0	0	0
Zm00001d004659	0	0	0
Zm00001d041857	0	0	0
Zm00001d016694	0	0	0
Zm00001d045470	0	0	0
Zm00001d007715	0	0	0
Zm00001d005866	0	0	0
Zm00001d023544	0	0	0
Zm00001d010206	0	0	0
Zm00001d016988	0	0	0
Zm00001d033966	0	0	0
Zm00001d025887	0	0	0
Zm00001d045194	0	0	0
Zm00001d029464	0	0	0
Zm00001d028273	0	0	0
Zm00001d023437	0	0	0
Zm00001d052584	0	0	0
Zm00001d042786	0	0	0
Zm00001d006459	0	0	0
Zm00001d010211	0	0	0
Zm00001d045460	0	0	0
Zm00001d025924	0	0	0
Zm00001d027540	0	0	0
Zm00001d025739	0	0	0
Zm00001d034237	0	0	0
Zm00001d031988	0	0	0
Zm00001d011145	0	0	0
Zm00001d008225	0	0	0
Zm00001d034663	0	0	0
Zm00001d043088	0	0	0
Zm00001d050130	0	0	0
Zm00001d052651	0	0	0
Zm00001d053718	0	0	0
Zm00001d020383	0	0	0
Zm00001d035044	0	0	0
Zm00001d004986	0	0	0
Zm00001d028967	0	0	0
Zm00001d038775	0	0	0
Zm00001d014132	0	0	0
Zm00001d046468	0	0	0
Zm00001d039873	0	0	0
Zm00001d013267	0	0	0
Zm00001d036437	0	0	0
Zm00001d025904	0	0	0
Zm00001d024318	0	0	0
Zm00001d025340	0	0	0
Zm00001d049442	0	0	0
Zm00001d007417	0	0	0
Zm00001d015247	0	0	0
Zm00001d045919	0	0	0
Zm00001d016490	0	0	0
Zm00001d053561	0	0	0
Zm00001d029534	0	0	0
Zm00001d014961	0	0	0
Zm00001d027557	0	0	0
Zm00001d011631	0	0	0
Zm00001d002422	0	0	0
Zm00001d029223	0	0	0
Zm00001d028267	0	0	0
Zm00001d049171	0	0	0
Zm00001d051507	0	0	0
Zm00001d013419	0	0	0
Zm00001d031473	0	0	0
Zm00001d047293	0	0	0
Zm00001d018514	0	0	0
Zm00001d003049	0	0	0
Zm00001d048687	0	0	0
Zm00001d042954	0	0	0
Zm00001d041299	0	0	0
Zm00001d004383	0	0	0
Zm00001d047689	0	0	0
Zm00001d043502	0	0	0
Zm00001d045938	0	0	0
Zm00001d025354	0	0	0
Zm00001d012244	0	0	0
Zm00001d043607	0	0	0
Zm00001d022143	0	0	0
Zm00001d032679	0	0	0
Zm00001d023733	0	0	0
Zm00001d030345	0	0	0
Zm00001d007045	0	0	0
Zm00001d012195	0	0	0
Zm00001d027503	0	0	0
Zm00001d005451	0	0	0
Zm00001d029256	0	0	0
Zm00001d040883	0	0	0
Zm00001d047241	0	0	0
Zm00001d027967	0	0	0
Zm00001d012602	0	0	0
Zm00001d015378	0	0	0
Zm00001d041495	0	0	0
Zm00001d028203	0	0	0
Zm00001d043516	0	0	0
Zm00001d033294	0	0	0
Zm00001d016531	0	0	0
Zm00001d031529	0	0	0
Zm00001d021729	0	0	0
Zm00001d006118	0	0	0
Zm00001d013547	0	0	0
Zm00001d036888	0	0	0
Zm00001d037242	0	0	0
Zm00001d025921	0	0	0
Zm00001d002046	0	0	0
Zm00001d045212	0	0	0
Zm00001d050106	0	0	0
Zm00001d043573	0	0	0
Zm00001d006357	0	0	0
Zm00001d016378	0	0	0
Zm00001d023521	0	0	0
Zm00001d007097	0	0	0
Zm00001d024661	0	0	0
Zm00001d032519	0	0	0
Zm00001d003509	0	0	0
Zm00001d033273	0	0	0
Zm00001d047942	0	0	0
Zm00001d041757	1	0	0
Zm00001d034601	0	0	0
Zm00001d046363	0	0	0
Zm00001d046454	0	0	0
Zm00001d002568	0	0	0
Zm00001d015091	0	0	0
Zm00001d045739	0	0	0
Zm00001d037315	0	0	0
Zm00001d004215	0	0	0
Zm00001d034890	0	0	0
Zm00001d044278	0	0	0
Zm00001d021346	0	0	0
Zm00001d014128	0	0	0
Zm00001d030159	0	0	0
Zm00001d046972	0	0	0
Zm00001d009795	0	0	0
Zm00001d045603	0	0	0
Zm00001d007942	0	0	0
Zm00001d008621	0	0	0
Zm00001d018807	0	0	0
Zm00001d049738	0	0	0
Zm00001d049746	0	0	0
Zm00001d021071	0	0	0
Zm00001d042938	0	0	0
Zm00001d016188	0	0	0
Zm00001d053901	0	0	0
Zm00001d036563	0	0	0
Zm00001d001880	0	0	0
Zm00001d039343	0	0	0
Zm00001d041332	0	0	0
Zm00001d042847	0	0	0
Zm00001d018336	0	0	0
Zm00001d005019	0	0	0
Zm00001d017836	0	0	0
Zm00001d045987	0	0	0
Zm00001d053975	0	0	0
Zm00001d028532	0	0	0
Zm00001d030339	0	0	0
Zm00001d031159	0	0	0
Zm00001d045491	0	0	0
Zm00001d006097	0	0	0
Zm00001d012854	0	0	0
Zm00001d012286	0	0	0
Zm00001d002713	0	0	0
Zm00001d028916	0	0	0
Zm00001d016828	0	0	0
Zm00001d023658	0	0	0
Zm00001d034521	0	0	0
Zm00001d001831	0	0	0
Zm00001d021834	0	0	0
Zm00001d053372	0	0	0
Zm00001d037164	0	0	0
Zm00001d040805	0	0	0
Zm00001d022333	0	0	0
Zm00001d038087	0	0	0
Zm00001d053613	0	0	0
Zm00001d045396	0	0	0
Zm00001d012647	0	0	0
Zm00001d052988	0	0	0
Zm00001d025180	0	0	0
Zm00001d048101	0	0	0
Zm00001d018128	0	0	0
Zm00001d049103	0	0	0
Zm00001d010798	0	0	0
Zm00001d037018	0	0	0
Zm00001d008962	0	0	0
Zm00001d022425	0	0	0
Zm00001d033479	0	0	0
Zm00001d038125	0	0	0
Zm00001d014770	0	0	0
Zm00001d031186	0	0	0
Zm00001d011369	0	0	0
Zm00001d006593	0	0	0
Zm00001d050123	0	0	0
Zm00001d040048	0	0	0
Zm00001d047087	0	0	0
Zm00001d011298	0	0	0
Zm00001d019597	0	0	0
Zm00001d049948	0	0	0
Zm00001d025118	0	0	0
Zm00001d019282	0	0	0
Zm00001d051102	0	0	0
Zm00001d007186	0	0	0
Zm00001d020941	0	0	0
Zm00001d044593	0	0	0
Zm00001d045335	0	0	0
Zm00001d052768	0	0	0
Zm00001d047238	0	0	0
Zm00001d032224	0	0	0
Zm00001d053954	0	0	0
Zm00001d017030	0	0	0
Zm00001d039387	0	0	0
Zm00001d022487	1	0	0
Zm00001d048294	0	0	0
Zm00001d013273	0	0	0
Zm00001d048501	0	0	0
Zm00001d012443	0	0	0
Zm00001d053548	0	0	0
Zm00001d016741	0	0	0
Zm00001d038650	0	0	0
Zm00001d036305	0	0	0
Zm00001d032400	0	0	0
Zm00001d051014	0	0	0
Zm00001d018107	0	0	0
Zm00001d021785	0	0	0
Zm00001d002364	0	0	0
Zm00001d036215	0	0	0
Zm00001d015308	0	0	0
Zm00001d004159	0	0	0
Zm00001d034662	0	0	0
Zm00001d049273	0	0	0
Zm00001d006128	0	0	0
Zm00001d048856	0	0	0
Zm00001d027714	0	0	0
Zm00001d014129	0	0	0
Zm00001d017812	0	0	0
Zm00001d012085	0	0	0
Zm00001d045538	0	0	0
Zm00001d035089	0	0	0
Zm00001d047719	0	0	0
Zm00001d050669	0	0	0
Zm00001d010174	0	0	0
Zm00001d027484	0	0	0
Zm00001d026119	0	0	0
Zm00001d002088	0	0	0
Zm00001d051636	0	0	0
Zm00001d026425	0	0	0
Zm00001d012437	0	0	0
Zm00001d039253	0	0	0
Zm00001d033088	0	0	0
Zm00001d002340	0	0	0
Zm00001d042872	0	0	0
Zm00001d005257	0	0	0
Zm00001d023215	0	0	0
Zm00001d013886	0	0	0
Zm00001d010997	0	0	0
Zm00001d035447	0	0	0
Zm00001d022159	0	0	0
Zm00001d031705	0	0	0
Zm00001d007949	0	0	0
Zm00001d050838	0	0	0
Zm00001d007117	0	0	0
Zm00001d030117	0	0	0
Zm00001d037035	0	0	0
Zm00001d023908	0	0	0
Zm00001d012516	0	0	0
Zm00001d050184	0	0	0
Zm00001d026143	0	0	0
Zm00001d012825	0	0	0
Zm00001d045984	0	0	0
Zm00001d041504	0	0	0
Zm00001d047960	0	0	0
Zm00001d004386	0	0	0
Zm00001d027847	0	0	0
Zm00001d028217	0	0	0
Zm00001d052264	0	0	0
Zm00001d033018	0	0	0
Zm00001d017444	0	0	0
Zm00001d040735	0	0	0
Zm00001d015612	0	0	0
Zm00001d028109	0	0	0
Zm00001d041847	0	0	0
Zm00001d029598	0	0	0
Zm00001d019166	0	0	0
Zm00001d013015	0	0	0
Zm00001d005185	0	0	0
Zm00001d050457	0	0	0
Zm00001d038123	0	0	0
Zm00001d039312	0	0	0
Zm00001d018647	0	0	0
Zm00001d038193	0	0	0
Zm00001d018995	1	0	0
Zm00001d029887	0	0	0
Zm00001d013307	0	0	0
Zm00001d012447	0	0	0
Zm00001d043458	0	0	0
Zm00001d036148	0	0	0
Zm00001d049082	0	0	0
Zm00001d039966	0	0	0
Zm00001d048474	0	0	0
Zm00001d007261	0	0	0
Zm00001d005109	0	0	0
Zm00001d019561	0	0	0
Zm00001d000436	0	0	0
Zm00001d019280	0	0	0
Zm00001d029408	0	0	0
Zm00001d045763	0	0	0
Zm00001d053541	0	0	0
Zm00001d006221	0	0	0
Zm00001d040130	0	0	0
Zm00001d043927	0	0	0
Zm00001d016665	0	0	0
Zm00001d015367	1	0	0
Zm00001d040796	0	0	0
Zm00001d017019	0	0	0
Zm00001d043292	0	0	0
Zm00001d026451	0	0	0
Zm00001d042699	0	0	0
Zm00001d013868	0	0	0
Zm00001d020365	0	0	0
Zm00001d052070	0	0	0
Zm00001d002961	0	0	0
Zm00001d052276	0	0	0
Zm00001d002762	0	0	0
Zm00001d040702	0	0	0
Zm00001d011561	0	0	0
Zm00001d039702	0	0	0
Zm00001d043449	0	0	0
Zm00001d028905	0	0	0
Zm00001d030133	0	0	0
Zm00001d019990	0	0	0
Zm00001d031952	0	0	0
Zm00001d044698	0	0	0
Zm00001d039600	0	0	0
Zm00001d032944	0	0	0
Zm00001d013072	0	0	0
Zm00001d003935	0	0	0
Zm00001d047366	0	0	0
Zm00001d039401	0	0	0
Zm00001d019759	0	0	0
Zm00001d009763	0	0	0
Zm00001d013996	0	0	0
Zm00001d037060	0	0	0
Zm00001d052407	0	0	0
Zm00001d040695	0	0	0
Zm00001d022184	0	0	0
Zm00001d044367	0	0	0
Zm00001d039355	0	0	0
Zm00001d018529	0	0	0
Zm00001d029087	0	0	0
Zm00001d034682	0	0	0
Zm00001d042846	0	0	0
Zm00001d049610	0	0	0
Zm00001d000135	0	0	0
Zm00001d032557	0	0	0
Zm00001d048969	0	0	0
Zm00001d006787	0	0	0
Zm00001d047834	0	0	0
Zm00001d006350	0	0	0
Zm00001d003904	0	0	0
Zm00001d047103	0	0	0
Zm00001d005902	0	0	0
Zm00001d036788	0	0	0
Zm00001d034736	0	0	0
Zm00001d034797	0	0	0
Zm00001d039675	0	0	0
Zm00001d047216	0	0	0
Zm00001d018907	0	0	0
Zm00001d023281	0	0	0
Zm00001d014324	0	0	0
Zm00001d045027	0	0	0
Zm00001d031216	0	0	0
Zm00001d029754	0	0	0
Zm00001d026562	0	0	0
Zm00001d007930	0	0	0
Zm00001d017114	0	0	0
Zm00001d021985	0	0	0
Zm00001d025450	0	0	0
Zm00001d034624	0	0	0
Zm00001d037196	0	0	0
Zm00001d051120	0	0	0
Zm00001d011379	0	0	0
Zm00001d033839	0	0	0
Zm00001d014425	0	0	0
Zm00001d019987	0	0	0
Zm00001d010713	0	0	0
Zm00001d051238	0	0	0
Zm00001d041778	0	0	0
Zm00001d016831	0	0	0
Zm00001d049208	0	0	0
Zm00001d041816	0	0	0
Zm00001d044944	0	0	0
Zm00001d010811	0	0	0
Zm00001d046313	0	0	0
Zm00001d011964	0	0	0
Zm00001d015362	0	0	0
Zm00001d005016	0	0	0
Zm00001d034131	0	0	0
Zm00001d034270	0	0	0
Zm00001d035029	0	0	0
Zm00001d053162	0	0	0
Zm00001d009943	0	0	0
Zm00001d011131	0	0	0
Zm00001d024082	0	0	0
Zm00001d027665	0	0	0
Zm00001d031740	0	0	0
Zm00001d041069	0	0	0
Zm00001d043395	0	0	0
Zm00001d048362	0	0	0
Zm00001d033247	0	0	0
Zm00001d015527	0	0	0
Zm00001d006291	0	0	0
Zm00001d020361	0	0	0
Zm00001d012699	0	0	0
Zm00001d003836	0	0	0
Zm00001d043337	0	0	0
Zm00001d044365	0	0	0
Zm00001d008656	0	0	0
Zm00001d044469	0	0	0
Zm00001d028955	0	0	0
Zm00001d025098	0	0	0
Zm00001d028412	0	0	0
Zm00001d042977	0	0	0
Zm00001d043275	0	0	0
Zm00001d049331	0	0	0
Zm00001d053913	0	0	0
Zm00001d021821	0	0	0
Zm00001d015589	0	0	0
Zm00001d026702	0	0	0
Zm00001d053967	0	0	0
Zm00001d012576	0	0	0
Zm00001d052763	0	0	0
Zm00001d005445	0	0	0
Zm00001d015520	0	0	0
Zm00001d018043	0	0	0
Zm00001d022479	0	0	0
Zm00001d028579	0	0	0
Zm00001d032555	0	0	0
Zm00001d043842	0	0	0
Zm00001d047875	0	0	0
Zm00001d052194	0	0	0
Zm00001d053623	0	0	0
Zm00001d013008	1	0	0
Zm00001d041065	0	0	0
Zm00001d037245	0	0	0
Zm00001d005671	0	0	0
Zm00001d020679	0	0	0
Zm00001d015988	0	0	0
Zm00001d006192	0	0	0
Zm00001d021740	0	0	0
Zm00001d008269	0	0	0
Zm00001d054072	0	0	0
Zm00001d035054	0	0	0
Zm00001d038319	0	0	0
Zm00001d002791	0	0	0
Zm00001d039506	0	0	0
Zm00001d031065	0	0	0
Zm00001d048218	0	0	0
Zm00001d025307	0	0	0
Zm00001d011636	0	0	0
Zm00001d035514	0	0	0
Zm00001d022065	0	0	0
Zm00001d041594	0	0	0
Zm00001d020296	0	0	0
Zm00001d029910	0	0	0
Zm00001d011068	0	0	0
Zm00001d049189	0	0	0
Zm00001d052379	0	0	0
Zm00001d007320	0	0	0
Zm00001d014003	0	0	0
Zm00001d002585	0	0	0
Zm00001d020541	0	0	0
Zm00001d023962	0	0	0
